日期,历史价格,回归价格
2021-07-07,116.65,110.99406
2021-07-08,119.3,110.79794
2021-07-09,114.62,110.625496
2021-07-12,116.59,110.452065
2021-07-13,119.12,110.20618
2021-07-14,123.14,110.04676
2021-07-15,123.27,109.95993
2021-07-16,122.27,110.038345
2021-07-19,126.73,110.19468
2021-07-20,127.35,110.37777
2021-07-21,128.83,110.69304
2021-07-22,119.19,111.10225
2021-07-23,112.0,111.41293
2021-07-26,102.07,111.57913
2021-07-27,96.76,111.44991
2021-07-28,99.27,111.015976
2021-07-29,101.63,110.33384
2021-07-30,103.19,109.48744
2021-08-02,100.95,108.55904
2021-08-03,114.54,107.61908
2021-08-04,114.87,106.80782
2021-08-05,116.09,106.30737
2021-08-06,111.6,106.00225
2021-08-09,109.04,105.85825
2021-08-10,109.25,105.774994
2021-08-11,107.25,105.68616
2021-08-12,106.6,105.52245
2021-08-13,103.4,105.29183
2021-08-16,103.23,104.93502
2021-08-17,98.6,104.54697
2021-08-18,99.02,104.06101
2021-08-19,99.0,103.51067
2021-08-20,94.97,102.870964
2021-08-23,109.21,102.07866
2021-08-24,111.6,101.34698
2021-08-25,111.05,100.905075
2021-08-26,103.46,100.65312
2021-08-27,107.71,100.42947
2021-08-30,116.32,100.3222
2021-08-31,116.27,100.31196
2021-09-01,117.73,100.57272
2021-09-02,111.06,100.972694
2021-09-03,105.07,101.41721
2021-09-06,109.04,101.769745
2021-09-07,108.18,102.02693
2021-09-08,104.87,102.236885
2021-09-09,104.63,102.30039
2021-09-10,104.13,102.26431
2021-09-13,103.13,102.16037
2021-09-14,103.47,101.98172
2021-09-15,99.73,101.704704
2021-09-16,97.75,101.346344
2021-09-17,104.22,100.95842
2021-09-22,105.27,100.57132
2021-09-23,105.0,100.265816
2021-09-24,104.74,99.98425
2021-09-27,106.78,99.69823
2021-09-28,104.21,99.46414
2021-09-29,102.27,99.37268
2021-09-30,104.26,99.28046
2021-10-08,95.69,99.14748
2021-10-11,93.33,98.79393
2021-10-12,91.6,98.37478
2021-10-13,92.17,97.86057
2021-10-14,95.91,97.25054
2021-10-15,96.01,96.60807
2021-10-18,93.6,96.01857
2021-10-19,94.35,95.46857
2021-10-20,95.5,94.91528
2021-10-21,95.79,94.41072
2021-10-22,98.75,93.92848
2021-10-25,96.61,93.524765
2021-10-26,96.45,93.21917
2021-10-27,96.13,92.96516
2021-10-28,96.32,92.771454
2021-10-29,98.4,92.55284
2021-11-01,90.8,92.35074
2021-11-02,85.53,92.21847
2021-11-03,88.45,91.98633
2021-11-04,87.27,91.69269
2021-11-05,86.81,91.28842
2021-11-08,83.5,90.75287
2021-11-09,83.97,90.05917
2021-11-10,84.29,89.37071
2021-11-11,83.77,88.62152
2021-11-12,83.49,87.943756
2021-11-15,87.99,87.243
2021-11-16,89.6,86.5578
2021-11-17,88.8,86.05225
2021-11-18,86.89,85.712395
