日期,历史价格,回归价格
2024-03-27,192.4,166.79015
2024-03-28,226.2,169.79303
2024-04-02,219.0,172.02527
2024-04-03,219.4,174.32805
2024-04-05,209.0,176.61589
2024-04-08,190.2,178.72522
2024-04-09,193.7,180.4513
2024-04-10,192.6,181.49384
2024-04-11,193.8,182.03772
2024-04-12,189.7,182.40128
2024-04-15,173.1,182.53168
2024-04-16,155.9,182.45169
2024-04-17,173.5,182.05338
2024-04-18,173.4,181.51509
2024-04-19,160.6,180.99745
2024-04-22,161.5,180.35056
2024-04-23,172.1,179.2262
2024-04-24,170.9,178.06195
2024-04-25,165.8,176.85681
2024-04-26,176.1,175.636
2024-04-29,188.9,174.61919
2024-04-30,184.5,173.8304
2024-05-02,186.5,173.18842
2024-05-03,192.0,172.63615
2024-05-06,192.0,172.2682
2024-05-07,186.5,172.15823
2024-05-08,184.0,172.27533
2024-05-09,184.7,172.3132
2024-05-10,178.0,172.30327
2024-05-13,169.0,172.36235
2024-05-14,172.6,172.25719
2024-05-16,183.4,171.91965
2024-05-17,180.0,171.63245
2024-05-20,176.2,171.27301
2024-05-21,169.0,170.8015
2024-05-22,169.1,170.075
2024-05-23,166.0,169.30328
2024-05-24,159.0,168.43512
2024-05-27,161.0,167.33337
2024-05-28,157.6,166.15738
2024-05-29,161.9,164.96252
2024-05-30,168.1,163.81532
2024-05-31,163.9,162.81483
2024-06-03,165.8,161.9321
2024-06-04,169.3,161.22432
2024-06-05,168.8,160.60185
2024-06-06,159.1,159.90411
2024-06-07,153.3,159.081
2024-06-11,153.8,158.14375
2024-06-12,158.5,157.21075
2024-06-13,163.2,156.3467
2024-06-14,163.0,155.69464
2024-06-17,159.9,155.2609
2024-06-18,157.3,154.85779
2024-06-19,160.1,154.49216
2024-06-20,156.8,154.1272
2024-06-21,158.2,153.6159
2024-06-24,160.5,153.15976
2024-06-25,158.8,152.75284
2024-06-26,160.2,152.30272
2024-06-27,153.8,151.91472
2024-06-28,153.0,151.60832
2024-07-02,154.7,151.40112
2024-07-03,157.0,151.25867
2024-07-04,150.0,151.09679
2024-07-05,125.0,150.51463
2024-07-08,104.8,149.4783
2024-07-09,107.2,147.9031
2024-07-10,108.6,145.98796
2024-07-11,110.0,143.84637
2024-07-12,113.7,141.57686
2024-07-15,106.3,139.2353
2024-07-16,109.5,136.79915
2024-07-17,106.8,134.35962
2024-07-18,107.3,131.93094
2024-07-19,106.9,129.56386
2024-07-22,106.2,127.2643
2024-07-23,105.3,124.99341
2024-07-24,106.0,122.707245
2024-07-25,102.9,120.5079
2024-07-26,102.6,118.501175
2024-07-29,104.2,116.93049
2024-07-30,99.8,115.53764
2024-07-31,109.7,114.086914
2024-08-01,104.3,112.7518
2024-08-02,101.5,111.37174
2024-08-05,102.3,110.04403
2024-08-06,103.0,108.677635
2024-08-07,101.6,107.522736
2024-08-08,96.0,106.47063
2024-08-09,91.5,105.39367
2024-08-12,88.8,104.23521
2024-08-13,88.3,103.00564
2024-08-14,86.25,101.71029
2024-08-15,85.3,100.40121
2024-08-16,89.0,99.05497
2024-08-19,93.15,97.764755
2024-08-20,93.2,96.77944
2024-08-21,90.3,95.70267
2024-08-22,84.8,94.68663
2024-08-23,83.0,93.64858
2024-08-26,88.5,92.54381
2024-08-27,87.45,91.53418
2024-08-28,87.15,90.70444
2024-08-29,89.15,90.04939
2024-08-30,92.25,89.68137
2024-09-02,87.45,89.69
