日期,历史价格,回归价格
2020-04-03,15.03,11.146661
2020-04-07,15.45,11.171263
2020-04-08,15.23,11.184599
2020-04-09,15.71,11.210724
2020-04-10,15.0,11.231068
2020-04-13,14.73,11.256062
2020-04-14,14.88,11.285015
2020-04-15,16.49,11.30597
2020-04-16,17.05,11.312377
2020-04-17,17.06,11.321104
2020-04-20,18.38,11.339221
2020-04-21,18.53,11.341247
2020-04-22,18.5,11.355591
2020-04-23,17.76,11.391073
2020-04-24,16.8,11.41501
2020-04-27,16.41,11.439338
2020-04-28,15.86,11.460834
2020-04-29,15.93,11.473462
2020-04-30,14.72,11.496291
2020-05-06,14.81,11.544739
2020-05-07,14.52,11.581052
2020-05-08,14.53,11.593743
2020-05-11,14.42,11.610065
2020-05-12,14.71,11.634056
2020-05-13,14.54,11.651531
2020-05-14,14.41,11.698424
2020-05-15,14.04,11.746438
2020-05-18,14.24,11.770383
2020-05-19,13.68,11.8068695
2020-05-20,13.76,11.818347
2020-05-21,14.17,11.833102
2020-05-22,14.3,11.83965
2020-05-25,13.79,11.851487
2020-05-26,14.46,11.860546
2020-05-27,14.18,11.837867
2020-05-28,13.85,11.842277
2020-05-29,14.14,11.825449
2020-06-01,14.43,11.8207655
2020-06-02,14.06,11.8147335
2020-06-03,14.36,11.809099
2020-06-04,15.0,11.793716
2020-06-05,15.18,11.772081
2020-06-08,15.18,11.753138
2020-06-09,15.95,11.736242
2020-06-10,16.68,11.714591
2020-06-11,16.18,11.678161
2020-06-12,16.33,11.658199
2020-06-15,17.39,11.627052
2020-06-16,17.43,11.596815
2020-06-17,17.26,11.585545
2020-06-18,16.74,11.571585
2020-06-19,17.66,11.571846
2020-06-22,17.9,11.550985
2020-06-23,19.14,11.528835
2020-06-24,19.64,11.521088
2020-06-29,19.73,11.518566
2020-06-30,19.54,11.508321
2020-07-01,19.55,11.501034
2020-07-02,19.14,11.491656
2020-07-03,19.3,11.493429
2020-07-06,19.68,11.497915
2020-07-07,19.66,11.496845
2020-07-08,19.84,11.509424
2020-07-09,20.79,11.512305
2020-07-10,21.88,11.519318
2020-07-13,21.58,11.5076475
2020-07-14,20.44,11.51152
2020-07-15,20.5,11.530862
2020-07-16,18.95,11.560065
2020-07-17,19.69,11.5971985
2020-07-20,19.31,11.60659
2020-07-21,19.59,11.637231
2020-07-22,20.05,11.652093
2020-07-23,20.37,11.662446
2020-07-24,18.58,11.663375
2020-07-27,18.45,11.680143
2020-07-28,18.46,11.686997
2020-07-29,19.9,11.690479
2020-07-30,19.71,11.68935
2020-07-31,19.7,11.686902
2020-08-03,19.98,11.697735
2020-08-04,19.77,11.700477
2020-08-05,20.29,11.708619
2020-08-06,19.88,11.7074995
2020-08-07,19.32,11.718348
2020-08-10,19.39,11.721149
2020-08-11,19.01,11.718652
2020-08-12,18.37,11.715003
2020-08-13,18.38,11.727291
2020-08-14,18.12,11.718296
2020-08-17,18.16,11.724127
2020-08-18,18.08,11.73379
2020-08-19,17.69,11.746631
2020-08-20,17.38,11.75774
2020-08-21,17.71,11.78456
2020-08-24,17.7,11.795055
2020-08-25,17.6,11.806509
2020-08-26,17.42,11.831911
2020-08-27,17.39,11.858086
2020-08-28,18.16,11.872797
2020-08-31,19.12,11.885309
2020-09-01,19.4,11.899299
2020-09-02,19.03,11.9098625
2020-09-03,19.41,11.925231
2020-09-04,19.8,11.941645
2020-09-07,19.24,11.956956
2020-09-08,19.09,11.966286
2020-09-09,17.99,11.979059
2020-09-10,17.02,12.006952
2020-09-11,17.3,12.029595
2020-09-14,16.78,12.038532
2020-09-15,17.76,12.0481415
2020-09-16,17.79,12.054097
2020-09-17,17.83,12.063587
2020-09-18,17.81,12.081247
2020-09-21,17.57,12.093813
2020-09-22,17.96,12.106567
2020-09-23,18.35,12.108879
2020-09-24,17.84,12.110673
2020-09-25,17.57,12.116234
2020-09-28,17.09,12.125714
2020-09-29,17.84,12.139534
2020-09-30,17.71,12.135235
2020-10-09,18.36,12.137384
2020-10-12,18.68,12.138191
2020-10-13,18.67,12.141565
2020-10-14,19.98,12.139441
2020-10-15,20.16,12.118225
2020-10-16,20.0,12.110536
2020-10-19,19.61,12.089716
2020-10-20,19.65,12.089995
2020-10-21,19.68,12.081658
2020-10-22,20.36,12.079644
2020-10-23,20.17,12.072529
2020-10-26,20.18,12.070907
2020-10-27,21.03,12.048299
2020-10-28,19.8,12.033873
2020-10-29,19.14,12.035302
2020-10-30,18.63,12.048508
2020-11-02,18.06,12.048302
2020-11-03,18.37,12.051222
2020-11-04,18.37,12.052178
2020-11-05,18.37,12.052467
2020-11-06,17.57,12.05863
2020-11-09,17.66,12.065926
2020-11-10,17.7,12.063796
2020-11-11,17.08,12.065705
2020-11-12,17.03,12.072426
2020-11-13,17.35,12.068857
2020-11-16,17.41,12.069696
2020-11-17,17.31,12.073401
2020-11-18,17.33,12.079135
2020-11-19,17.36,12.07714
2020-11-20,17.54,12.071071
2020-11-23,17.78,12.061171
2020-11-24,16.74,12.056471
2020-11-25,15.9,12.063997
2020-11-26,15.67,12.067128
2020-11-27,15.74,12.061724
2020-11-30,15.55,12.054028
2020-12-01,15.84,12.061699
2020-12-02,15.69,12.065035
2020-12-03,15.73,12.071189
2020-12-04,15.63,12.070597
2020-12-07,15.26,12.077827
2020-12-08,15.39,12.08901
2020-12-09,15.01,12.08563
2020-12-10,15.01,12.092842
2020-12-11,14.77,12.085064
2020-12-14,14.92,12.080493
2020-12-15,15.16,12.081815
2020-12-16,15.41,12.068834
2020-12-17,15.35,12.069283
2020-12-18,15.58,12.066633
2020-12-21,15.58,12.057653
2020-12-22,15.74,12.047966
2020-12-23,15.48,12.032786
2020-12-24,14.88,12.030689
2020-12-25,15.17,12.034754
2020-12-28,14.7,12.016351
2020-12-29,14.83,12.010038
2020-12-30,14.86,11.993338
2020-12-31,16.45,11.990907
2021-01-04,16.42,11.964846
2021-01-05,16.59,11.96182
2021-01-06,16.49,11.956139
2021-01-07,15.95,11.949852
2021-01-08,15.99,11.961688
2021-01-11,15.7,11.959359
