日期,历史价格,回归价格
2021-07-07,7.68,7.6682634
2021-07-08,7.54,7.699053
2021-07-09,7.62,7.690894
2021-07-12,7.77,7.7214484
2021-07-13,7.82,7.7838573
2021-07-14,7.85,7.847986
2021-07-15,7.73,7.91247
2021-07-16,7.71,7.9284124
2021-07-19,7.59,7.94039
2021-07-20,7.56,7.921712
2021-07-21,7.61,7.90083
2021-07-22,7.57,7.90267
2021-07-23,7.36,7.897649
2021-07-26,7.17,7.820068
2021-07-27,7.24,7.6889043
2021-07-28,6.99,7.6068645
2021-07-29,7.71,7.4768376
2021-07-30,8.5,7.6103363
2021-08-02,9.29,7.954162
2021-08-03,10.24,8.44273
2021-08-04,10.34,9.075569
2021-08-05,11.39,9.5899
2021-08-06,11.39,10.25812
2021-08-09,10.65,10.75877
2021-08-10,11.23,10.929973
2021-08-11,12.37,11.187121
2021-08-12,12.5,11.636383
2021-08-13,13.11,11.966577
2021-08-16,12.34,12.339152
2021-08-17,12.44,12.406126
2021-08-18,12.57,12.47103
2021-08-19,12.62,12.523578
2021-08-20,12.54,12.547638
2021-08-23,12.59,12.511179
2021-08-24,12.23,12.465762
2021-08-25,12.25,12.320355
2021-08-26,11.59,12.191716
2021-08-27,11.44,11.910215
2021-08-30,11.28,11.663334
2021-08-31,11.26,11.424482
2021-09-01,11.5,11.210018
2021-09-02,11.4,11.093861
2021-09-03,10.82,10.961456
2021-09-06,11.75,10.737552
2021-09-07,11.65,10.833564
2021-09-08,11.26,10.90496
2021-09-09,10.99,10.890243
2021-09-10,10.52,10.835083
2021-09-13,10.65,10.694773
2021-09-14,10.27,10.640065
2021-09-15,10.64,10.512042
2021-09-16,10.5,10.526322
2021-09-17,10.71,10.508179
2021-09-22,10.03,10.558527
2021-09-23,10.06,10.432026
2021-09-24,9.54,10.346477
2021-09-27,9.27,10.149209
2021-09-28,9.32,9.940351
2021-09-29,8.96,9.77894
2021-09-30,9.29,9.555931
2021-10-08,9.16,9.4819145
2021-10-11,9.4,9.397919
2021-10-12,8.92,9.409674
2021-10-13,9.19,9.300901
2021-10-14,9.38,9.305673
2021-10-15,9.31,9.353821
2021-10-18,9.38,9.369321
2021-10-19,9.26,9.390588
2021-10-20,9.44,9.3763485
2021-10-21,9.34,9.41115
2021-10-22,9.64,9.417069
2021-10-25,10.02,9.511392
2021-10-26,11.04,9.672983
2021-10-27,12.15,10.073813
2021-10-28,13.39,10.660429
2021-10-29,12.59,11.409393
2021-11-01,12.59,11.789219
2021-11-02,11.75,12.098047
2021-11-03,11.66,12.1127405
2021-11-04,12.84,12.088118
2021-11-05,11.54,12.337587
2021-11-08,11.35,12.158532
2021-11-09,11.65,11.957386
2021-11-10,12.84,11.857197
2021-11-11,12.12,12.063335
2021-11-12,12.29,12.005947
2021-11-15,11.95,11.998204
2021-11-16,11.69,11.89654
2021-11-17,11.74,11.748918
2021-11-18,11.21,11.629244
2021-11-19,11.19,11.40288
2021-11-22,12.32,11.229786
2021-11-23,12.35,11.387349
2021-11-24,12.26,11.513399
2021-11-25,11.74,11.586491
2021-11-26,12.93,11.539057
2021-11-29,13.15,11.820291
2021-11-30,13.05,12.085152
2021-12-01,13.0,12.258499
2021-12-02,13.36,12.396155
2021-12-03,12.75,12.597184
2021-12-06,12.34,12.612128
2021-12-07,11.34,12.535807
2021-12-08,11.49,12.230865
2021-12-09,11.33,12.047045
2021-12-10,11.93,11.856796
2021-12-13,11.89,11.832471
2021-12-14,11.78,11.782733
2021-12-15,11.63,11.719178
2021-12-16,11.49,11.647328
2021-12-17,11.44,11.546923
2021-12-20,11.12,11.451111
2021-12-21,11.34,11.30026
2021-12-22,11.63,11.249095
2021-12-23,11.69,11.277052
2021-12-24,11.01,11.321685
2021-12-27,10.84,11.206255
2021-12-28,10.75,11.107687
2021-12-29,10.96,11.019204
2021-12-30,10.92,11.01024
2021-12-31,11.31,10.964594
2022-01-04,11.09,11.01355
2022-01-05,10.74,10.988209
2022-01-06,10.86,10.884624
2022-01-07,10.75,10.844416
2022-01-10,10.86,10.789774
2022-01-11,10.82,10.786046
2022-01-12,10.98,10.766266
2022-01-13,11.04,10.778566
2022-01-14,10.89,10.789231
2022-01-17,11.04,10.771348
2022-01-18,11.07,10.813282
2022-01-19,11.35,10.862178
2022-01-20,11.14,10.971752
2022-01-21,11.09,10.993357
2022-01-24,11.02,10.979041
2022-01-25,10.5,10.947414
