日期,历史价格,回归价格
2021-07-07,75.59,68.85686
2021-07-08,77.08,69.57561
2021-07-09,78.09,70.23784
2021-07-12,79.24,70.87151
2021-07-13,74.1,71.5061
2021-07-14,73.68,72.02628
2021-07-15,74.79,72.408005
2021-07-16,71.04,72.68258
2021-07-19,73.69,72.76713
2021-07-20,76.71,72.730545
2021-07-21,81.17,72.66982
2021-07-22,80.29,72.6754
2021-07-23,79.66,72.88994
2021-07-26,76.19,73.1892
2021-07-27,74.8,73.410706
2021-07-28,75.27,73.54114
2021-07-29,78.7,73.55119
2021-07-30,76.75,73.539734
2021-08-02,84.04,73.514244
2021-08-03,80.69,73.559746
2021-08-04,86.45,73.80375
2021-08-05,85.69,74.12809
2021-08-06,83.3,74.626205
2021-08-09,82.78,75.10062
2021-08-10,84.14,75.474396
2021-08-11,81.5,75.74927
2021-08-12,72.87,75.94563
2021-08-13,72.91,75.74906
2021-08-16,71.84,75.439896
2021-08-17,69.89,74.9768
2021-08-18,68.09,74.32907
2021-08-19,70.08,73.45029
2021-08-20,68.27,72.51486
2021-08-23,72.88,71.4761
2021-08-24,74.23,70.53603
2021-08-25,73.57,69.764145
2021-08-26,73.16,69.1642
2021-08-27,73.99,68.69164
2021-08-30,72.53,68.36709
2021-08-31,69.91,68.09777
2021-09-01,69.49,67.83778
2021-09-02,69.11,67.633026
2021-09-03,67.89,67.42237
2021-09-06,70.69,67.16131
2021-09-07,71.78,66.96475
2021-09-08,68.89,66.91289
2021-09-09,69.07,66.83392
2021-09-10,68.97,66.74379
2021-09-13,66.86,66.55003
2021-09-14,67.04,66.22454
2021-09-15,64.28,65.83123
2021-09-16,64.04,65.339005
2021-09-17,64.47,64.78093
2021-09-22,62.08,64.2431
2021-09-23,64.29,63.68892
2021-09-24,64.07,63.21573
2021-09-27,64.42,62.85391
2021-09-28,62.89,62.590515
2021-09-29,61.7,62.27724
2021-09-30,61.89,61.878086
2021-10-08,63.05,61.4815
2021-10-11,62.9,61.157825
2021-10-12,58.4,60.905964
2021-10-13,59.14,60.60497
2021-10-14,58.59,60.278267
2021-10-15,61.74,59.95741
2021-10-18,59.41,59.763577
2021-10-19,59.59,59.622158
2021-10-20,61.05,59.52128
2021-10-21,60.15,59.450912
2021-10-22,60.29,59.410866
2021-10-25,60.89,59.367786
2021-10-26,63.29,59.37694
2021-10-27,63.41,59.525024
2021-10-28,64.69,59.816162
2021-10-29,64.12,60.175278
2021-11-01,63.91,60.58347
2021-11-02,64.74,61.090565
2021-11-03,65.5,61.61795
2021-11-04,67.02,62.196877
2021-11-05,67.01,62.75684
2021-11-08,69.47,63.407494
2021-11-09,70.03,64.09912
2021-11-10,67.71,64.847694
2021-11-11,68.57,65.50068
2021-11-12,69.4,66.06551
2021-11-15,69.38,66.58546
2021-11-16,65.92,67.03306
2021-11-17,65.97,67.23908
2021-11-18,64.89,67.28543
2021-11-19,64.99,67.180214
2021-11-22,65.31,67.0008
2021-11-23,68.0,66.78525
2021-11-24,67.78,66.61913
2021-11-25,68.26,66.54042
2021-11-26,66.26,66.50233
2021-11-29,65.52,66.3942
2021-11-30,64.49,66.19387
2021-12-01,63.94,65.951836
2021-12-02,64.39,65.6338
2021-12-03,64.75,65.2697
2021-12-06,63.99,64.92096
2021-12-07,64.42,64.643364
2021-12-08,65.16,64.43711
2021-12-09,69.3,64.32362
2021-12-10,69.74,64.36603
2021-12-13,70.44,64.70416
2021-12-14,69.23,65.09711
2021-12-15,67.74,65.50057
2021-12-16,70.99,65.78545
2021-12-17,70.93,66.09771
2021-12-20,69.21,66.515335
2021-12-21,71.17,66.91535
2021-12-22,68.97,67.3089
2021-12-23,68.04,67.61762
2021-12-24,68.56,67.795044
2021-12-27,68.89,67.886635
2021-12-28,70.34,67.94203
2021-12-29,68.24,67.95422
2021-12-30,68.25,67.91543
2021-12-31,67.49,67.80108
2022-01-04,68.69,67.59814
2022-01-05,65.44,67.408424
2022-01-06,65.02,67.213264
2022-01-07,65.28,66.894226
2022-01-10,64.09,66.504295
2022-01-11,64.09,66.059044
2022-01-12,64.76,65.54777
2022-01-13,63.99,65.08916
2022-01-14,62.89,64.67752
2022-01-17,62.95,64.21321
2022-01-18,65.77,63.78454
2022-01-19,64.89,63.435535
2022-01-20,66.77,63.247215
2022-01-21,66.31,63.198868
2022-01-24,65.3,63.27185
2022-01-25,65.38,63.341423
2022-01-26,64.16,63.459293
2022-01-27,57.39,63.566013
2022-01-28,58.88,63.34479
2022-02-07,59.13,63.0072
2022-02-08,58.59,62.61563
2022-02-09,59.69,62.121025
2022-02-10,59.29,61.63794
2022-02-11,60.0,61.20603
2022-02-14,59.45,60.83578
2022-02-15,61.74,60.476543
2022-02-16,64.05,60.23174
