日期,历史价格,回归价格
2021-07-07,24.03,22.312918
2021-07-08,24.12,22.824432
2021-07-09,23.44,23.200083
2021-07-12,23.98,23.41291
2021-07-13,23.5,23.64943
2021-07-14,23.65,23.756355
2021-07-15,26.11,23.907923
2021-07-16,26.59,24.328026
2021-07-19,25.46,24.707602
2021-07-20,24.88,24.907568
2021-07-21,26.44,25.030436
2021-07-22,28.63,25.329363
2021-07-23,28.3,25.80095
2021-07-26,27.51,26.161749
2021-07-27,26.23,26.49448
2021-07-28,26.62,26.682611
2021-07-29,29.23,26.923347
2021-07-30,30.31,27.398363
2021-08-02,30.82,27.85662
2021-08-03,28.05,28.311155
2021-08-04,30.36,28.463058
2021-08-05,31.86,28.854424
2021-08-06,32.22,29.276588
2021-08-09,32.85,29.696138
2021-08-10,34.16,30.17448
2021-08-11,32.37,30.740082
2021-08-12,30.82,31.075243
2021-08-13,30.67,31.27748
2021-08-16,28.15,31.50352
2021-08-17,26.76,31.494852
2021-08-18,26.22,31.374365
2021-08-19,26.79,31.149946
2021-08-20,27.1,30.91939
2021-08-23,29.22,30.643932
2021-08-24,30.82,30.597902
2021-08-25,33.98,30.60285
2021-08-26,34.24,30.854576
2021-08-27,34.98,31.060667
2021-08-30,37.66,31.368279
2021-08-31,38.88,31.91492
2021-09-01,36.12,32.580696
2021-09-02,38.53,33.07328
2021-09-03,36.43,33.857594
2021-09-06,35.21,34.450153
2021-09-07,35.52,34.98206
2021-09-08,34.04,35.520046
2021-09-09,33.31,35.83246
2021-09-10,34.35,36.015438
2021-09-13,33.37,36.188427
2021-09-14,33.05,36.13429
2021-09-15,33.75,35.95607
2021-09-16,30.3,35.80335
2021-09-17,29.19,35.292637
2021-09-22,28.17,34.71036
2021-09-23,28.43,34.037563
2021-09-24,31.36,33.46258
2021-09-27,30.4,33.16829
2021-09-28,29.44,32.7275
2021-09-29,31.7,32.306538
2021-09-30,32.84,32.200928
2021-10-08,29.47,32.22538
2021-10-11,29.93,31.97397
2021-10-12,30.23,31.867105
2021-10-13,33.34,31.796452
2021-10-14,34.57,32.014477
2021-10-15,35.6,32.22215
2021-10-18,39.25,32.544933
2021-10-19,39.23,33.184544
2021-10-20,40.06,33.78997
2021-10-21,39.52,34.48307
2021-10-22,39.73,35.10294
2021-10-25,39.51,35.76615
2021-10-26,38.68,36.40084
2021-10-27,40.87,36.916927
2021-10-28,41.54,37.55852
2021-10-29,45.75,38.265804
2021-11-01,48.37,39.25648
2021-11-02,50.1,40.294544
2021-11-03,46.94,41.392696
2021-11-04,47.29,42.174683
2021-11-05,46.11,43.0103
2021-11-08,47.0,43.65706
2021-11-09,45.69,44.329346
2021-11-10,45.96,44.788586
2021-11-11,46.21,45.25017
2021-11-12,46.64,45.662704
2021-11-15,44.07,46.062305
2021-11-16,44.09,46.204407
2021-11-17,46.43,46.315506
2021-11-18,47.36,46.527214
2021-11-19,50.21,46.655685
2021-11-22,51.08,46.91029
2021-11-23,47.15,47.15691
2021-11-24,44.9,47.174564
2021-11-25,43.77,47.10206
2021-11-26,43.77,46.991142
2021-11-29,43.29,46.85596
2021-11-30,43.56,46.637188
2021-12-01,41.61,46.406464
2021-12-02,41.91,45.963905
2021-12-03,43.17,45.557533
2021-12-06,42.4,45.272846
2021-12-07,44.39,44.92319
2021-12-08,46.42,44.731796
2021-12-09,44.14,44.663586
2021-12-10,46.18,44.3594
2021-12-13,46.77,44.269924
2021-12-14,44.87,44.30194
2021-12-15,45.82,44.29368
2021-12-16,48.09,44.474922
2021-12-17,46.61,44.849228
2021-12-20,41.87,45.076977
2021-12-21,43.56,44.912663
2021-12-22,43.63,44.955986
2021-12-23,47.89,44.92011
2021-12-24,45.57,45.13495
2021-12-27,46.28,45.066742
2021-12-28,46.87,45.080574
2021-12-29,47.65,45.107433
2021-12-30,46.11,45.23442
2021-12-31,46.48,45.23119
2022-01-04,45.41,45.286873
2022-01-05,43.36,45.28973
2022-01-06,44.6,45.146446
2022-01-07,42.39,45.088676
2022-01-10,42.48,44.80863
2022-01-11,41.69,44.644016
2022-01-12,42.5,44.373386
2022-01-13,41.97,44.180283
2022-01-14,44.28,43.799267
2022-01-17,45.59,43.650158
2022-01-18,44.95,43.592983
2022-01-19,44.24,43.500736
2022-01-20,43.1,43.388523
2022-01-21,44.04,43.255672
2022-01-24,47.99,43.252525
2022-01-25,47.86,43.595062
2022-01-26,47.61,43.93809
2022-01-27,45.87,44.2891
2022-01-28,44.43,44.5575
2022-02-07,44.84,44.718414
2022-02-08,41.69,44.914665
2022-02-09,41.49,44.73665
2022-02-10,37.27,44.537746
2022-02-11,37.45,43.85206
2022-02-14,37.76,43.17216
2022-02-15,39.69,42.47044
2022-02-16,40.78,41.955032
2022-02-17,42.05,41.54219
2022-02-18,42.04,41.27416
2022-02-21,41.22,40.9674
2022-02-22,42.45,40.64133
2022-02-23,43.33,40.51547
2022-02-24,44.09,40.54069
2022-02-25,44.57,40.72459
2022-02-28,47.64,40.99876
2022-03-01,46.34,41.631557
2022-03-02,48.02,42.147263
2022-03-03,46.71,42.963383
2022-03-04,47.2,43.64219
2022-03-07,46.46,44.32969
2022-03-08,46.33,44.830708
2022-03-09,44.64,45.203903
2022-03-10,46.44,45.28979
2022-03-11,44.31,45.480366
2022-03-14,44.3,45.40581
2022-03-15,43.67,45.326992
2022-03-16,44.86,45.143593
2022-03-17,43.32,45.04306
2022-03-18,43.02,44.76221
2022-03-21,44.62,44.415474
2022-03-22,41.86,44.24018
2022-03-23,43.7,43.786358
2022-03-24,42.42,43.60958
2022-03-25,40.99,43.32261
2022-03-28,40.62,42.992268
2022-03-29,40.25,42.680916
2022-03-30,42.02,42.385628
2022-03-31,39.33,42.236343
2022-04-01,39.87,41.84609
2022-04-06,39.44,41.589466
2022-04-07,38.75,41.29793
2022-04-08,40.0,40.936985
2022-04-11,37.53,40.72875
2022-04-12,38.14,40.30216
2022-04-13,37.91,39.972153
2022-04-14,36.64,39.64104
2022-04-15,38.17,39.17093
2022-04-18,41.88,38.901207
2022-04-19,40.52,39.000805
2022-04-20,40.07,38.957565
2022-04-21,37.78,38.96426
2022-04-22,37.73,38.783916
2022-04-25,34.65,38.690254
2022-04-26,34.83,38.30652
2022-04-27,38.39,37.99405
2022-04-28,39.43,37.99176
2022-04-29,40.73,37.95195
2022-05-05,42.0,38.04068
2022-05-06,41.53,38.240086
2022-05-09,43.13,38.427105
2022-05-10,42.3,38.81016
2022-05-11,43.02,39.102432
2022-05-12,41.94,39.425488
2022-05-13,42.14,39.65571
2022-05-16,42.07,39.9412
2022-05-17,45.03,40.253315
2022-05-18,45.78,40.824936
2022-05-19,47.33,41.48073
2022-05-20,47.61,42.24995
2022-05-23,46.82,42.979042
2022-05-24,46.27,43.578266
2022-05-25,46.77,44.068153
2022-05-26,46.54,44.524567
2022-05-27,46.44,44.913578
2022-05-30,46.18,45.23016
2022-05-31,46.94,45.505787
2022-06-01,45.66,45.807503
2022-06-02,45.77,45.96949
2022-06-06,48.57,46.131424
2022-06-07,46.71,46.486805
2022-06-08,49.23,46.523026
2022-06-09,49.69,46.750156
2022-06-10,50.43,46.924397
2022-06-13,50.48,47.15337
2022-06-14,49.79,47.433064
2022-06-15,48.02,47.703564
2022-06-16,48.68,47.817028
2022-06-17,49.89,48.00289
2022-06-20,49.27,48.232864
2022-06-21,50.98,48.370426
2022-06-22,52.79,48.615536
2022-06-23,53.55,48.99698
2022-06-24,53.81,49.424286
2022-06-27,55.72,49.838257
2022-06-28,57.69,50.44677
2022-06-29,55.55,51.158398
2022-06-30,55.62,51.636406
2022-07-01,52.87,52.113865
2022-07-04,52.88,52.30259
2022-07-05,52.84,52.487396
2022-07-06,53.26,52.656803
2022-07-07,55.83,52.811523
2022-07-08,53.91,53.091576
2022-07-11,52.69,53.14985
2022-07-12,52.38,53.091904
2022-07-13,53.97,52.946377
2022-07-14,54.51,52.884598
2022-07-15,51.09,52.827274
2022-07-18,49.95,52.445457
2022-07-19,49.84,51.979275
2022-07-20,49.6,51.539818
2022-07-21,49.85,51.08909
2022-07-22,50.8,50.732624
2022-07-25,49.27,50.507004
2022-07-26,51.53,50.188766
2022-07-27,53.47,50.110657
2022-07-28,55.39,50.129723
2022-07-29,54.75,50.339874
