epoch;loss;mape;val_loss;val_mape
0;4.102046012878418;45264.53125;4.097180366516113;89.92703247070312
1;4.057331085205078;106519.7734375;4.060397148132324;89.77973937988281
2;4.02354097366333;44168.7890625;4.025803565979004;89.51213073730469
3;3.9881904125213623;103374.625;3.98618221282959;80.57421112060547
4;3.9539859294891357;124551.328125;3.945997953414917;69.35090637207031
5;3.91943097114563;79682.34375;3.912728786468506;69.01544189453125
6;3.885741949081421;5207.8583984375;3.8805153369903564;70.66664123535156
7;3.8514957427978516;126844.5859375;3.8430330753326416;63.540679931640625
8;3.818373918533325;102975.515625;3.8095569610595703;63.6036262512207
9;3.7851791381835938;138984.046875;3.7747764587402344;60.608238220214844
10;3.7519938945770264;131717.5625;3.743734121322632;64.16118621826172
11;3.7191286087036133;92651.4296875;3.7130484580993652;67.59430694580078
12;3.686163902282715;87967.609375;3.677623987197876;61.7556266784668
13;3.653493642807007;42554.8125;3.6475563049316406;65.80905151367188
14;3.6214184761047363;43851.08984375;3.61533784866333;65.4085693359375
15;3.589395046234131;16062.6708984375;3.5834670066833496;65.3180923461914
16;3.5573322772979736;14243.642578125;3.549572467803955;60.91120910644531
17;3.5258288383483887;52283.30859375;3.520575523376465;65.32605743408203
18;3.4942333698272705;26521.16796875;3.4911975860595703;68.38638305664062
19;3.462850570678711;18032.060546875;3.4593873023986816;66.62957000732422
20;3.432027578353882;62441.41796875;3.4268746376037598;63.128074645996094
21;3.401512384414673;38536.40234375;3.396658420562744;63.60657501220703
22;3.370894193649292;21090.02734375;3.3656859397888184;62.23964309692383
23;3.3407959938049316;6798.16162109375;3.3341498374938965;59.234107971191406
24;3.310858964920044;14677.443359375;3.3073019981384277;64.89190673828125
25;3.2813925743103027;61008.0703125;3.280721664428711;70.05718994140625
26;3.2512099742889404;7887.47998046875;3.2440052032470703;55.8453254699707
27;3.222320795059204;44204.671875;3.2157769203186035;57.50619888305664
28;3.1932265758514404;3960.121826171875;3.193875789642334;70.33515167236328
29;3.16439151763916;25130.2578125;3.162135362625122;64.78214263916016
30;3.1357948780059814;65311.05859375;3.129518985748291;56.55032730102539
31;3.1072022914886475;1965.236083984375;3.106799840927124;67.01544189453125
32;3.0792462825775146;17474.369140625;3.07723331451416;63.879119873046875
33;3.0513100624084473;5308.83544921875;3.0457801818847656;56.36307144165039
34;3.0236828327178955;20498.453125;3.020662307739258;60.97499084472656
35;2.9960618019104004;16393.283203125;2.996495246887207;66.90863800048828
36;2.9692440032958984;3356.9169921875;2.9658987522125244;60.260990142822266
37;2.9419281482696533;23904.822265625;2.9374117851257324;56.77597427368164
38;2.91515851020813;39291.4609375;2.9158196449279785;66.2780532836914
39;2.8887717723846436;18727.65625;2.8879306316375732;63.426788330078125
40;2.8620758056640625;16736.41796875;2.8610057830810547;61.96180725097656
41;2.8359813690185547;3942.6640625;2.832754373550415;57.207481384277344
42;2.8102076053619385;30268.97265625;2.810258388519287;63.45452880859375
43;2.7845382690429688;8981.64453125;2.7828590869903564;59.84410095214844
44;2.7590579986572266;29231.244140625;2.7546634674072266;53.88847732543945
45;2.7337892055511475;46050.7421875;2.7336792945861816;62.29184341430664
46;2.708662271499634;4290.3740234375;2.710171699523926;64.83440399169922
47;2.6839451789855957;25448.0078125;2.682462453842163;59.06380081176758
48;2.6594865322113037;41913.25390625;2.656832218170166;56.740028381347656
49;2.6345598697662354;68171.4609375;2.6347568035125732;61.17582702636719
50;2.610335111618042;26443.763671875;2.6107349395751953;61.23367691040039
51;2.586413860321045;46940.10546875;2.5862293243408203;59.80281448364258
52;2.5629031658172607;33883.1875;2.561054229736328;56.687313079833984
53;2.5391526222229004;3357.99560546875;2.537770986557007;57.23641586303711
54;2.5156214237213135;3990.80517578125;2.5153627395629883;59.03417205810547
55;2.4924585819244385;11190.32421875;2.491790533065796;58.00265121459961
56;2.469266891479492;62281.4609375;2.469697952270508;59.38130187988281
57;2.446406364440918;11355.078125;2.4466729164123535;58.665096282958984
58;2.423919200897217;3161.736083984375;2.423229694366455;56.82981872558594
59;2.401294469833374;23621.708984375;2.4006969928741455;56.38309097290039
60;2.379045248031616;15723.111328125;2.379763603210449;58.870567321777344
61;2.357123613357544;24976.76953125;2.357207775115967;57.68085861206055
62;2.3351492881774902;33507.74609375;2.3343029022216797;55.13886260986328
63;2.3133444786071777;21738.28515625;2.3143515586853027;58.29174041748047
64;2.2918660640716553;34234.5546875;2.2910242080688477;54.27910232543945
65;2.2705025672912598;40077.265625;2.273425340652466;61.81965255737305
66;2.2493274211883545;13813.171875;2.2513647079467773;59.83949661254883
67;2.228285074234009;10746.9150390625;2.226532220840454;51.247032165527344
68;2.2075881958007812;3986.8447265625;2.2094507217407227;58.74209976196289
69;2.186741352081299;13517.1689453125;2.189042568206787;58.94913101196289
