epoch,loss,mape,val_loss,val_mape
0,nan,nan,nan,nan
1,nan,nan,nan,nan
2,nan,nan,nan,nan
3,nan,nan,nan,nan
4,nan,nan,nan,nan
5,nan,nan,nan,nan
6,nan,nan,nan,nan
7,nan,nan,nan,nan
8,nan,nan,nan,nan
9,nan,nan,nan,nan
10,nan,nan,nan,nan
11,nan,nan,nan,nan
12,nan,nan,nan,nan
13,nan,nan,nan,nan
14,nan,nan,nan,nan
15,nan,nan,nan,nan
0;0.02434067241847515;324549.5;0.05634200572967529;79.50100708007812
1;0.01518165972083807;356808.4375;0.03319081291556358;60.35940170288086
2;0.00899526011198759;182373.421875;0.002361099235713482;13.801434516906738
3;0.008090089075267315;97660.21875;0.009932797402143478;32.3029670715332
4;0.007720171939581633;126258.921875;0.013839969411492348;39.244503021240234
5;0.00641987519338727;396079.5;0.0010980259394273162;8.91209602355957
6;0.005877321120351553;107057.8671875;0.008557465858757496;29.940431594848633
7;0.005502431187778711;152899.3125;0.004158207681030035;20.112648010253906
8;0.00487202825024724;47839.609375;0.002803709590807557;16.311275482177734
9;0.004244181327521801;138059.4375;0.007447250187397003;28.569446563720703
10;0.004363784566521645;209051.28125;0.0060427747666835785;25.384014129638672
11;0.004699198063462973;65223.22265625;0.0036241919733583927;18.946231842041016
12;0.004125408828258514;103681.5703125;0.010540071874856949;34.28969955444336
13;0.0035715987905859947;47168.33203125;0.003310060827061534;18.00414276123047
14;0.003640555776655674;114674.09375;0.013633438386023045;39.57979202270508
15;0.003366361605003476;103895.3828125;0.004193045198917389;20.60545539855957
16;0.003030249150469899;22229.787109375;0.016243236139416695;43.23754119873047
17;0.003120354376733303;43531.90625;0.007964225485920906;29.188894271850586
18;0.0027367703150957823;92740.0859375;0.015577960759401321;42.274654388427734
19;0.0030189547687768936;136221.453125;0.013936716131865978;39.68057632446289
20;0.002537086373195052;33876.0390625;0.014559980481863022;40.44550323486328
0;0.024238288402557373;610573.1875;0.016174985095858574;40.586978912353516
1;0.014098580926656723;100322.4375;0.02921244129538536;56.50545120239258
2;0.009212726727128029;184879.546875;0.0015388175379484892;10.334223747253418
3;0.008728725835680962;189482.625;0.007083550561219454;26.00946617126465
4;0.008049619384109974;178542.5;0.0027457878459244967;15.137282371520996
5;0.006331791169941425;119588.828125;0.0017856662161648273;11.820712089538574
6;0.0061126225627958775;214725.609375;0.0020842754747718573;13.089487075805664
7;0.005084396339952946;78353.921875;0.0011843997053802013;9.209267616271973
8;0.004863906651735306;119338.609375;0.001897264737635851;12.68670654296875
0;0.020630139857530594;197383.796875;0.009896408766508102;30.807239532470703
1;0.011362886987626553;177735.65625;0.02343929372727871;50.412994384765625
2;0.008611403405666351;109037.8984375;0.0021735054906457663;12.060575485229492
3;0.008934980258345604;95635.7421875;0.0032814950682222843;15.467485427856445
4;0.0066516101360321045;100650.6171875;0.01560748741030693;40.84714126586914
5;0.006543947849422693;242047.90625;0.0025777353439480066;13.848013877868652
6;0.005475324112921953;101092.796875;0.0013921242207288742;10.889562606811523
7;0.0052206264808773994;23708.076171875;0.0021731655579060316;12.495140075683594
8;0.005013326182961464;216347.9375;0.0015975730493664742;11.625085830688477
9;0.004678097553551197;162507.875;0.0016052396968007088;11.681756019592285
10;0.004716150928288698;19677.515625;0.0023544197902083397;14.413073539733887
11;0.004569109994918108;237001.875;0.0016008304664865136;11.735048294067383
