epoch;loss;mape;val_loss;val_mape
0;4.208242416381836;347.03192138671875;4.080331325531006;1396917.75
1;4.165285587310791;294.0350646972656;4.075517177581787;550117.5625
2;4.148123741149902;233.58441162109375;4.072025299072266;234887.953125
3;4.123887062072754;182.15052795410156;4.069446563720703;980041.625
4;4.103795051574707;216.01718139648438;4.067239761352539;1652738.125
5;4.093707084655762;312.1625671386719;4.065037727355957;2265921.25
6;4.083290100097656;259.60150146484375;4.062621116638184;2820427.5
7;4.076241493225098;303.4685974121094;4.059688091278076;3312940.75
8;4.063780784606934;287.4280090332031;4.056219577789307;3752579.25
9;4.056687831878662;335.94598388671875;4.052203178405762;4147274.5
10;4.045568943023682;285.3633117675781;4.047401428222656;4483500.0
11;4.033885478973389;250.20785522460938;4.04167366027832;4752878.0
12;4.0276336669921875;242.63658142089844;4.035368919372559;4987005.5
13;4.014239311218262;276.7354736328125;4.028367519378662;5173047.0
14;4.008256912231445;246.485107421875;4.020971298217773;5334688.0
15;3.994611978530884;169.18594360351562;4.013018608093262;5457330.5
16;3.985032320022583;177.3845672607422;4.0049543380737305;5569211.5
17;3.9756240844726562;214.58474731445312;3.996919631958008;5679134.0
18;3.9681694507598877;206.83135986328125;3.988734245300293;5768614.0
19;3.959455966949463;259.56719970703125;3.9800243377685547;5808335.5
20;3.950300931930542;184.89471435546875;3.971137523651123;5822891.0
21;3.9410529136657715;147.5559844970703;3.9619343280792236;5802116.0
22;3.9364051818847656;261.9195556640625;3.9524106979370117;5739954.5
23;3.9273996353149414;171.6994171142578;3.9428164958953857;5658289.0
24;3.9166433811187744;221.56686401367188;3.933074951171875;5554223.5
25;3.909255266189575;176.39541625976562;3.92332124710083;5434919.5
26;3.9014692306518555;176.5605010986328;3.9135372638702393;5300344.5
27;3.8918209075927734;176.19387817382812;3.9034135341644287;5123772.5
28;3.883129119873047;177.1143341064453;3.89338755607605;4944269.5
29;3.87450909614563;164.6214599609375;3.8834352493286133;4762102.0
30;3.8659286499023438;178.47076416015625;3.8736348152160645;4585280.5
31;3.8578832149505615;128.98902893066406;3.863997459411621;4416366.5
32;3.850844144821167;158.5494842529297;3.854688882827759;4277967.5
33;3.841320514678955;127.46099853515625;3.8456521034240723;4166431.0
34;3.8344569206237793;122.1580810546875;3.836815118789673;4075296.25
35;3.8263816833496094;152.28895568847656;3.8280582427978516;3990042.0
36;3.8184309005737305;149.86428833007812;3.8193938732147217;3914154.5
37;3.8112735748291016;165.4709930419922;3.810676336288452;3826559.75
38;3.8027961254119873;120.96903228759766;3.802064895629883;3750599.75
39;3.794278383255005;140.5618896484375;3.793647527694702;3694746.0
40;3.7860589027404785;118.20286560058594;3.785447835922241;3667745.25
41;3.7782809734344482;111.9448013305664;3.7773354053497314;3650017.0
42;3.7699027061462402;144.2754669189453;3.768944263458252;3588283.0
43;3.762605667114258;131.37977600097656;3.760603189468384;3527543.75
44;3.7551887035369873;114.99370574951172;3.7522878646850586;3465068.75
45;3.7467167377471924;148.66665649414062;3.743936538696289;3391668.25
46;3.7393219470977783;120.53418731689453;3.7355222702026367;3302428.5
47;3.72927188873291;107.96717834472656;3.7272443771362305;3231295.0
48;3.72278094291687;158.2632598876953;3.719107151031494;3182734.0
49;3.7144718170166016;115.59874725341797;3.7109713554382324;3131057.75
50;3.7068421840667725;167.0979461669922;3.702981948852539;3100542.75
51;3.699444055557251;104.03047180175781;3.695207357406616;3107074.0
52;3.692157030105591;143.0272216796875;3.6875834465026855;3138060.5
53;3.6832125186920166;133.34432983398438;3.6799709796905518;3172054.25
54;3.675874710083008;139.8712615966797;3.672417163848877;3216637.75
55;3.6678459644317627;106.99949645996094;3.664698600769043;3233040.0
56;3.6601157188415527;131.51507568359375;3.657052993774414;3260388.5
57;3.652453660964966;112.46979522705078;3.6490960121154785;3234187.75
58;3.64416766166687;122.6174087524414;3.6409313678741455;3170689.25
59;3.636559009552002;112.8636245727539;3.6326897144317627;3086063.75
60;3.6289000511169434;107.67845153808594;3.6244266033172607;2993568.25
61;3.6207942962646484;168.68382263183594;3.6163716316223145;2936573.0
62;3.6133100986480713;144.21119689941406;3.608351707458496;2881892.25
63;3.604846239089966;102.6861343383789;3.6005699634552;2869084.0
64;3.598536968231201;126.75079345703125;3.592792510986328;2853679.25
65;3.58925199508667;130.14161682128906;3.585000991821289;2831680.25
66;3.582322359085083;158.6476593017578;3.577141284942627;2791570.25
67;3.5741279125213623;104.32131958007812;3.5692737102508545;2746086.5
68;3.5666041374206543;124.6455078125;3.561558246612549;2729858.5
69;3.558572769165039;129.1590576171875;3.553818702697754;2701744.25
70;3.5511221885681152;125.0435791015625;3.5460472106933594;2663902.5
71;3.5438737869262695;144.4644317626953;3.5383894443511963;2649236.0
72;3.535511016845703;148.9046630859375;3.5306692123413086;2618396.75
73;3.528362989425659;109.36882019042969;3.5229275226593018;2581943.75
74;3.5206809043884277;88.35930633544922;3.5152840614318848;2563951.75
75;3.5127205848693848;130.52804565429688;3.507598876953125;2533856.0
76;3.5052950382232666;111.9263687133789;3.4999494552612305;2509804.75
77;3.49771785736084;104.31367492675781;3.4922189712524414;2466618.5
78;3.490656852722168;127.02610778808594;3.484508991241455;2424806.5
79;3.4831879138946533;123.2446060180664;3.4768128395080566;2383720.0
80;3.475158929824829;124.11527252197266;3.4691524505615234;2347992.25
81;3.46830415725708;125.56249237060547;3.461439371109009;2296690.5
82;3.4602465629577637;103.42632293701172;3.4537651538848877;2247506.5
83;3.4528403282165527;155.3231658935547;3.446140766143799;2208056.25
84;3.445509433746338;101.045166015625;3.4385833740234375;2181397.0
85;3.437626361846924;108.91242218017578;3.4311001300811768;2171475.5
86;3.43021297454834;121.25963592529297;3.423616886138916;2156129.75
87;3.423718214035034;145.85092163085938;3.4160590171813965;2114900.0
88;3.4157586097717285;120.22727966308594;3.4085636138916016;2083974.25
89;3.4082629680633545;139.39952087402344;3.4011569023132324;2075772.625
90;3.4009859561920166;119.55111694335938;3.393871784210205;2099290.75
91;3.393794059753418;101.30633544921875;3.3865652084350586;2110361.25
92;3.386516571044922;148.83424377441406;3.379092216491699;2066023.375
93;3.3776445388793945;92.7000732421875;3.3715763092041016;2004226.125
94;3.371115207672119;83.90290832519531;3.3641984462738037;1978996.75
95;3.364213228225708;96.98040771484375;3.356783151626587;1940004.625
96;3.3573098182678223;94.61305236816406;3.349480390548706;1932804.625
97;3.3498189449310303;133.542724609375;3.3421359062194824;1907784.0
98;3.3415141105651855;94.29987335205078;3.3348002433776855;1882562.625
99;3.3347277641296387;94.07862854003906;3.3274214267730713;1841286.75
100;3.327777862548828;135.65780639648438;3.320030450820923;1791554.0
101;3.3196640014648438;91.56316375732422;3.312629222869873;1731627.0
102;3.3125603199005127;119.07780456542969;3.3053019046783447;1693773.25
103;3.3054871559143066;107.53663635253906;3.298029899597168;1670438.375
104;3.2981369495391846;84.51782989501953;3.290921926498413;1700159.625
105;3.291266441345215;94.98342895507812;3.2838857173919678;1745349.875
106;3.2841410636901855;136.09568786621094;3.2768659591674805;1788033.25
107;3.276228427886963;90.51593780517578;3.2697811126708984;1802568.875
108;3.269369125366211;116.04559326171875;3.262483596801758;1747000.875
109;3.262057065963745;93.349853515625;3.2550652027130127;1639821.875
110;3.2553389072418213;92.26754760742188;3.247697114944458;1534036.25
111;3.2477426528930664;98.8925552368164;3.240414619445801;1448998.0
112;3.2403881549835205;83.5579833984375;3.2332425117492676;1404020.625
113;3.233840227127075;113.95970916748047;3.226064682006836;1348827.125
114;3.2271082401275635;97.83418273925781;3.218947410583496;1318490.0
115;3.2194955348968506;117.04032135009766;3.2118868827819824;1311669.25
116;3.2122559547424316;126.92729187011719;3.2048869132995605;1328243.125
117;3.205329418182373;116.50279998779297;3.1978445053100586;1320313.5
118;3.1981968879699707;107.75203704833984;3.1908674240112305;1334067.625
119;3.191054105758667;120.1724624633789;3.1839687824249268;1376592.625
