日期,历史价格,回归价格
2020-04-03,52.91,60.2825813293457
2020-04-07,55.01,60.81871032714844
2020-04-08,54.49,62.6978874206543
2020-04-09,57.81,63.33729934692383
2020-04-10,56.71,64.60362243652344
2020-04-13,57.28,64.23760223388672
2020-04-14,57.81,63.21080780029297
2020-04-15,56.17,63.7781982421875
2020-04-16,55.47,62.33268356323242
2020-04-17,55.9,62.20791244506836
2020-04-20,59.57,62.04126739501953
2020-04-21,58.7,63.03726577758789
2020-04-22,59.69,62.204105377197266
2020-04-23,57.99,62.1690788269043
2020-04-24,56.56,61.22291564941406
2020-04-27,58.77,60.22142791748047
2020-04-28,59.7,61.94868469238281
2020-04-29,58.13,63.42002868652344
2020-04-30,57.67,61.73456954956055
2020-05-06,56.76,61.19894790649414
2020-05-07,57.39,59.447731018066406
2020-05-08,58.76,60.33921813964844
2020-05-11,58.29,60.36088562011719
2020-05-12,60.25,60.452354431152344
2020-05-13,62.7,60.45264434814453
2020-05-14,62.7,61.44281005859375
2020-05-15,62.17,60.981475830078125
2020-05-18,62.95,59.80842208862305
2020-05-19,63.3,60.24019241333008
2020-05-20,62.25,60.751708984375
2020-05-21,62.57,60.43406295776367
2020-05-22,59.98,60.23688888549805
2020-05-25,60.79,58.93449401855469
2020-05-26,62.28,58.43887710571289
2020-05-27,59.26,60.55787658691406
2020-05-28,58.22,59.36918258666992
2020-05-29,60.49,59.77479553222656
2020-06-01,62.03,59.7808723449707
2020-06-02,62.1,59.27850341796875
2020-06-03,64.17,58.80415725708008
2020-06-04,65.13,60.11105728149414
2020-06-05,65.44,60.50490951538086
2020-06-08,63.55,61.612518310546875
2020-06-09,63.88,61.11739730834961
2020-06-10,65.06,62.384464263916016
2020-06-11,65.04,64.2899169921875
2020-06-12,66.61,64.9881820678711
2020-06-15,66.09,69.04329681396484
2020-06-16,67.46,69.02510070800781
2020-06-17,68.17,70.43891906738281
2020-06-18,67.88,71.9468765258789
2020-06-19,71.61,70.609130859375
2020-06-22,72.11,76.00237274169922
2020-06-23,74.86,74.3473892211914
2020-06-24,77.2,73.958740234375
2020-06-29,78.11,75.4285888671875
2020-06-30,77.8,78.51223754882812
2020-07-01,76.27,82.6706314086914
2020-07-02,74.8,80.9991226196289
2020-07-03,77.19,80.73163604736328
2020-07-06,75.63,80.98345947265625
2020-07-07,77.06,80.795654296875
2020-07-08,78.06,80.38314819335938
2020-07-09,81.72,81.83734893798828
2020-07-10,81.72,82.24132537841797
2020-07-13,84.8,83.56025695800781
2020-07-14,83.53,85.75720977783203
2020-07-15,86.3,84.77409362792969
2020-07-16,81.11,88.59252166748047
2020-07-17,82.54,85.1690444946289
2020-07-20,81.21,86.01661682128906
2020-07-21,88.56,83.01055908203125
2020-07-22,88.56,88.09355926513672
2020-07-23,93.11,88.03780364990234
2020-07-24,86.51,92.7218017578125
2020-07-27,86.28,88.5625991821289
2020-07-28,88.05,87.1634292602539
2020-07-29,88.63,88.44081115722656
2020-07-30,88.98,90.35294342041016
2020-07-31,91.46,91.17914581298828
2020-08-03,91.41,93.95474243164062
2020-08-04,92.51,94.07865905761719
2020-08-05,94.8,94.72010803222656
2020-08-06,92.63,97.654296875
2020-08-07,90.55,94.37262725830078
2020-08-10,91.63,91.3180923461914
2020-08-11,91.67,92.91114807128906
2020-08-12,88.26,93.58418273925781
2020-08-13,86.57,89.3167724609375
2020-08-14,87.2,87.2128677368164
2020-08-17,86.39,88.8144302368164
2020-08-18,88.2,87.52352142333984
2020-08-19,85.86,90.79290008544922
2020-08-20,85.22,88.01660919189453
2020-08-21,85.21,86.37661743164062
2020-08-24,85.21,87.94126892089844
2020-08-25,86.04,88.45947265625
2020-08-26,86.38,87.95327758789062
2020-08-27,87.55,87.21862030029297
2020-08-28,89.8,88.37271881103516
2020-08-31,88.89,88.8504409790039
2020-09-01,87.03,87.77137756347656
2020-09-02,88.87,86.10165405273438
2020-09-03,87.41,89.18946838378906
2020-09-04,84.98,88.02940368652344
2020-09-07,81.01,85.7392578125
2020-09-08,81.36,82.66921997070312
2020-09-09,79.11,82.42169189453125
2020-09-10,78.87,81.24034881591797
2020-09-11,79.13,80.92329406738281
2020-09-14,78.63,81.24295806884766
2020-09-15,79.55,81.639404296875
2020-09-16,78.38,80.66096496582031
2020-09-17,76.7,80.46243286132812
2020-09-18,77.78,78.29011535644531
2020-09-21,76.64,78.35272216796875
2020-09-22,76.49,77.66107177734375
2020-09-23,78.96,78.05410766601562
2020-09-24,78.0,80.87715911865234
2020-09-25,78.94,81.54129028320312
2020-09-28,77.8,81.57141876220703
2020-09-29,81.13,81.95758819580078
2020-09-30,81.88,84.15186309814453
2020-10-09,83.71,84.42990112304688
2020-10-12,87.13,84.03143310546875
2020-10-13,88.13,86.70298767089844
2020-10-14,87.74,85.77186584472656
2020-10-15,88.39,86.43165588378906
2020-10-16,87.64,85.35867309570312
2020-10-19,85.26,87.28929138183594
2020-10-20,87.16,85.72626495361328
2020-10-21,87.56,87.56645965576172
2020-10-22,87.6,84.77122497558594
2020-10-23,84.11,85.02013397216797
2020-10-26,84.53,81.2728042602539
2020-10-27,87.76,84.05615234375
2020-10-28,88.63,86.5104751586914
2020-10-29,91.26,86.14949798583984
2020-10-30,91.23,87.66307067871094
2020-11-02,92.38,87.74047088623047
2020-11-03,92.05,87.08125305175781
2020-11-04,93.17,86.96358489990234
2020-11-05,94.71,86.96490478515625
2020-11-06,94.31,86.850341796875
2020-11-09,96.84,87.59274291992188
2020-11-10,97.56,90.37293243408203
2020-11-11,93.02,90.32503509521484
2020-11-12,94.96,88.35501098632812
2020-11-13,95.38,91.03116607666016
2020-11-16,98.01,92.39045715332031
2020-11-17,94.39,93.43601989746094
2020-11-18,85.52,92.29544830322266
2020-11-19,86.43,86.57312774658203
2020-11-20,88.21,88.1547622680664
2020-11-23,86.88,89.39681243896484
2020-11-24,84.83,88.72492980957031
2020-11-25,82.46,87.07469177246094
2020-11-26,83.13,85.05311584472656
2020-11-27,82.99,85.00253295898438
2020-11-30,83.41,84.28401947021484
2020-12-01,87.7,83.26107788085938
2020-12-02,87.34,86.46100616455078
2020-12-03,89.02,87.40872192382812
2020-12-04,89.77,87.57917022705078
2020-12-07,89.82,89.15985107421875
2020-12-08,89.71,90.73858642578125
2020-12-09,87.98,92.87549591064453
2020-12-10,88.68,91.78520965576172
2020-12-11,88.13,93.70538330078125
2020-12-14,91.63,93.75550842285156
2020-12-15,93.88,96.0907211303711
2020-12-16,95.72,98.24006652832031
2020-12-17,99.8,98.88725280761719
2020-12-18,98.8,102.40715026855469
2020-12-21,100.16,103.20386505126953
2020-12-22,101.21,104.1205825805664
2020-12-23,101.84,105.95462799072266
2020-12-24,102.46,106.98114776611328
2020-12-25,106.88,106.4280776977539
2020-12-28,104.67,109.99474334716797
2020-12-29,105.01,108.66639709472656
2020-12-30,106.64,109.86646270751953
2020-12-31,109.56,109.87844848632812
2021-01-04,111.56,111.93295288085938
2021-01-05,115.62,112.55918884277344
2021-01-06,117.08,113.52664947509766
2021-01-07,118.92,114.7081069946289
2021-01-08,119.14,116.41728973388672
2021-01-11,120.21,117.28653717041016
2021-01-12,122.26,119.13333892822266
2021-01-13,116.2,122.08513641357422
2021-01-14,115.59,119.221435546875
2021-01-15,113.51,119.31645202636719
2021-01-18,116.96,118.60987854003906
2021-01-19,116.78,122.69576263427734
2021-01-20,125.77,123.66820526123047
2021-01-21,130.63,128.6014404296875
2021-01-22,143.96,131.72967529296875
2021-01-25,150.71,137.1444549560547
2021-01-26,141.1,140.49562072753906
2021-01-27,138.34,138.37974548339844
2021-01-28,134.8,138.85214233398438
2021-01-29,135.91,138.1310272216797
2021-02-01,140.05,138.5873565673828
2021-02-02,142.3,140.97671508789062
2021-02-03,146.28,141.8548583984375
2021-02-04,141.57,144.12896728515625
2021-02-05,144.15,143.8234405517578
2021-02-08,144.8,144.6044158935547
2021-02-09,148.99,144.99929809570312
2021-02-10,151.46,146.03680419921875
2021-02-18,140.55,147.62376403808594
2021-02-19,141.45,142.71067810058594
2021-02-22,128.38,142.93458557128906
2021-02-23,126.46,127.90966033935547
2021-02-24,120.9,126.88542175292969
2021-02-25,119.96,124.06111145019531
2021-02-26,117.03,122.67439270019531
2021-03-01,121.18,119.96113586425781
2021-03-02,115.63,122.70977783203125
2021-03-03,118.72,118.83259582519531
2021-03-04,112.7,118.55091094970703
2021-03-05,110.28,114.13816833496094
2021-03-08,101.56,111.40184783935547
2021-03-09,102.47,107.73517608642578
2021-03-10,108.96,106.80874633789062
2021-03-11,113.55,109.03433990478516
2021-03-12,113.83,110.32511901855469
2021-03-15,104.97,110.11721801757812
2021-03-16,106.05,107.23804473876953
2021-03-17,105.88,106.46128845214844
2021-03-18,108.95,105.78999328613281
2021-03-19,102.56,106.0621109008789
2021-03-22,100.88,103.91569519042969
2021-03-23,100.06,104.92169189453125
2021-03-24,100.06,104.76599884033203
2021-03-25,105.51,104.62548065185547
2021-03-26,110.76,106.17214965820312
2021-03-29,111.18,108.07396697998047
2021-03-30,116.77,107.79692077636719
2021-03-31,114.13,110.9133071899414
2021-04-01,117.73,112.00501251220703
2021-04-02,119.7,112.51615142822266
2021-04-06,115.08,113.275634765625
2021-04-07,115.34,112.45082092285156
2021-04-08,119.13,112.44063568115234
2021-04-09,113.62,113.79946899414062
2021-04-12,107.9,113.14356231689453
2021-04-13,109.38,112.80821228027344
2021-04-14,110.21,114.04269409179688
2021-04-15,109.38,114.7540512084961
2021-04-16,109.51,117.15562438964844
2021-04-19,110.63,119.26101684570312
2021-04-20,113.96,121.91879272460938
2021-04-21,115.17,122.80010986328125
2021-04-22,114.46,124.41354370117188
2021-04-23,122.4,122.81692504882812
2021-04-26,119.95,124.17713165283203
2021-04-27,124.06,121.027099609375
2021-04-28,127.57,120.875
2021-04-29,130.63,123.8609848022461
2021-04-30,129.59,125.61421966552734
2021-05-06,121.54,125.70065307617188
2021-05-07,116.54,124.28970336914062
2021-05-10,119.3,121.50743103027344
2021-05-11,122.28,122.23057556152344
2021-05-12,124.95,122.19962310791016
2021-05-13,125.63,124.84660339355469
2021-05-14,124.96,124.88599395751953
2021-05-17,131.82,124.70490264892578
2021-05-18,131.53,125.9937515258789
2021-05-19,129.46,124.73037719726562
2021-05-20,130.3,125.39811706542969
2021-05-21,133.47,125.71261596679688
2021-05-24,134.05,129.92926025390625
2021-05-25,138.13,130.55990600585938
2021-05-26,136.99,133.3544921875
2021-05-27,138.3,133.26821899414062
2021-05-28,134.15,134.89321899414062
2021-05-31,136.63,132.78814697265625
2021-06-01,143.8,135.09939575195312
2021-06-02,143.91,137.5279541015625
2021-06-03,142.59,139.39773559570312
2021-06-04,145.87,140.31573486328125
2021-06-07,143.83,143.69078063964844
2021-06-08,142.6,144.14141845703125
2021-06-09,143.47,143.54168701171875
2021-06-10,147.4,143.96131896972656
2021-06-11,143.62,145.7651824951172
2021-06-15,141.56,146.769775390625
2021-06-16,133.6,146.73373413085938
2021-06-17,133.6,145.89114379882812
2021-06-18,137.6,145.7353515625
2021-06-21,143.6,147.8404083251953
2021-06-22,149.46,150.20069885253906
2021-06-23,150.85,151.7340850830078
2021-06-24,149.2,152.53683471679688
2021-06-25,154.2,152.12124633789062
2021-06-28,155.11,153.1266326904297
2021-06-29,155.57,153.5441436767578
2021-06-30,154.19,153.40260314941406
2021-07-01,165.6,153.6259765625
2021-07-02,152.65,156.31466674804688
2021-07-05,151.48,155.31607055664062
2021-07-06,143.63,155.6200714111328
2021-07-07,154.21,153.54542541503906
2021-07-08,149.6,155.26202392578125
2021-07-09,148.38,155.39529418945312
2021-07-12,158.3,155.51087951660156
2021-07-13,155.4,157.61634826660156
2021-07-14,158.81,157.16859436035156
2021-07-15,162.6,157.31494140625
2021-07-16,162.7,157.51736450195312
2021-07-19,165.45,157.0388946533203
2021-07-20,163.05,157.15631103515625
2021-07-21,164.4,156.5766143798828
2021-07-22,159.54,156.59559631347656
2021-07-23,151.6,155.36685180664062
2021-07-26,146.34,153.42449951171875
2021-07-27,142.2,151.87716674804688
2021-07-28,150.4,150.3290252685547
2021-07-29,153.58,151.39627075195312
2021-07-30,147.6,151.88499450683594
2021-08-02,150.4,151.47186279296875
2021-08-03,156.48,152.03440856933594
2021-08-04,156.48,152.25315856933594
2021-08-05,158.55,151.52818298339844
2021-08-06,144.8,151.5582733154297
2021-08-09,140.38,146.78224182128906
2021-08-10,143.26,145.8618927001953
2021-08-11,141.1,145.14956665039062
2021-08-12,136.8,144.25755310058594
2021-08-13,136.34,139.30599975585938
2021-08-16,134.08,138.79443359375
2021-08-17,127.55,138.03012084960938
2021-08-18,126.22,135.41075134277344
2021-08-19,128.35,134.28509521484375
2021-08-20,120.6,135.54379272460938
2021-08-23,121.59,133.415771484375
2021-08-24,128.47,134.49700927734375
2021-08-25,129.98,135.70455932617188
2021-08-26,123.42,134.64892578125
2021-08-27,127.54,134.24057006835938
2021-08-30,128.05,135.55332946777344
2021-08-31,130.4,135.1311798095703
2021-09-01,130.38,136.08697509765625
2021-09-02,126.12,136.6560821533203
2021-09-03,131.3,136.34584045410156
2021-09-06,138.24,136.58670043945312
2021-09-07,138.8,139.09317016601562
2021-09-08,137.51,139.550537109375
2021-09-09,138.38,140.63198852539062
2021-09-10,138.4,141.1571044921875
2021-09-13,133.92,140.84877014160156
2021-09-14,139.56,139.54806518554688
2021-09-15,139.33,139.9280548095703
2021-09-16,141.76,140.04861450195312
2021-09-17,150.0,141.21470642089844
2021-09-22,150.99,141.7703857421875
2021-09-23,147.9,141.84423828125
2021-09-24,148.48,141.70912170410156
2021-09-27,149.2,142.4330291748047
2021-09-28,148.58,140.96107482910156
2021-09-29,147.7,141.85044860839844
2021-09-30,150.4,141.8477020263672
2021-10-08,147.22,143.29873657226562
2021-10-11,139.46,140.5744171142578
2021-10-12,140.63,140.5226593017578
2021-10-13,146.6,140.95297241210938
2021-10-14,141.47,138.6346893310547
2021-10-15,142.93,138.24276733398438
2021-10-18,141.3,137.88314819335938
2021-10-19,142.6,136.6756591796875
2021-10-20,138.09,136.84547424316406
2021-10-21,138.8,135.44541931152344
2021-10-22,137.38,135.92845153808594
2021-10-25,136.9,135.26390075683594
2021-10-26,136.4,135.9541473388672
2021-10-27,133.17,136.51443481445312
2021-10-28,131.85,136.20042419433594
2021-10-29,135.61,136.17173767089844
2021-11-01,127.78,134.35516357421875
2021-11-02,129.37,131.45033264160156
2021-11-03,130.03,132.4022674560547
2021-11-04,124.09,131.48680114746094
2021-11-05,124.0,127.84268951416016
2021-11-08,120.5,127.23101043701172
2021-11-09,124.58,125.44718170166016
2021-11-10,126.02,128.77069091796875
2021-11-11,127.71,129.43389892578125
2021-11-12,126.5,129.24102783203125
2021-11-15,128.96,129.5376434326172
2021-11-16,134.08,131.72702026367188
2021-11-17,134.15,132.8486785888672
2021-11-18,128.6,133.39614868164062
2021-11-19,127.9,133.6993865966797
2021-11-22,126.4,134.15553283691406
2021-11-23,127.57,133.64544677734375
2021-11-24,130.58,135.63246154785156
2021-11-25,132.41,136.6207733154297
