日期,历史价格,回归价格
2020-04-03,16.45,16.55902099609375
2020-04-07,17.2,16.4757080078125
2020-04-08,17.5,16.72113800048828
2020-04-09,16.93,16.868709564208984
2020-04-10,17.41,16.857715606689453
2020-04-13,17.8,16.891864776611328
2020-04-14,18.1,16.973068237304688
2020-04-15,18.1,17.06265640258789
2020-04-16,18.22,17.06308364868164
2020-04-17,18.33,17.03679656982422
2020-04-20,18.63,17.029891967773438
2020-04-21,18.43,17.143356323242188
2020-04-22,18.48,17.152427673339844
2020-04-23,18.66,17.18545913696289
2020-04-24,18.83,17.327964782714844
2020-04-27,19.29,17.401565551757812
2020-04-28,20.52,17.552722930908203
2020-04-29,20.2,20.22736358642578
2020-04-30,20.35,19.86294174194336
2020-05-06,21.13,19.790664672851562
2020-05-07,21.06,20.00421905517578
2020-05-08,21.65,20.051963806152344
2020-05-11,21.37,20.191360473632812
2020-05-12,22.2,20.104881286621094
2020-05-13,22.17,20.374595642089844
2020-05-14,22.06,20.526443481445312
2020-05-15,21.94,20.534343719482422
2020-05-18,21.96,20.39513397216797
2020-05-19,22.29,20.357784271240234
2020-05-20,21.88,20.472702026367188
2020-05-21,21.83,20.562721252441406
2020-05-22,21.42,20.450428009033203
2020-05-25,21.64,20.276493072509766
2020-05-26,22.22,20.027599334716797
2020-05-27,21.56,20.317142486572266
2020-05-28,21.05,20.315441131591797
2020-05-29,21.42,20.49945068359375
2020-06-01,22.16,20.371768951416016
2020-06-02,21.14,20.291568756103516
2020-06-03,21.68,20.131370544433594
2020-06-04,21.9,20.295452117919922
2020-06-05,21.43,20.29983139038086
2020-06-08,21.56,20.435699462890625
2020-06-09,21.57,20.399803161621094
2020-06-10,22.47,20.45349884033203
2020-06-11,21.5,20.667098999023438
2020-06-12,21.13,20.720012664794922
2020-06-15,21.12,21.226497650146484
2020-06-16,21.83,21.287391662597656
2020-06-17,20.98,21.499114990234375
2020-06-18,21.17,21.381271362304688
2020-06-19,21.73,21.49972915649414
2020-06-22,22.2,22.718639373779297
2020-06-23,22.44,22.725181579589844
2020-06-24,23.17,22.48339080810547
2020-06-29,23.24,22.732921600341797
2020-06-30,23.86,22.391925811767578
2020-07-01,24.25,23.31328582763672
2020-07-02,23.73,23.69083023071289
2020-07-03,23.71,23.67447280883789
2020-07-06,24.4,23.582618713378906
2020-07-07,25.15,23.915130615234375
2020-07-08,27.81,23.86290740966797
2020-07-09,30.74,26.56899642944336
2020-07-10,30.93,29.582897186279297
2020-07-13,31.37,30.06584930419922
2020-07-14,32.0,30.403564453125
2020-07-15,31.98,31.145483016967773
2020-07-16,32.12,31.458099365234375
2020-07-17,32.05,31.480201721191406
2020-07-20,33.4,31.66431999206543
2020-07-21,33.54,32.250328063964844
2020-07-22,32.98,32.540157318115234
2020-07-23,33.32,32.52406692504883
2020-07-24,31.11,32.699554443359375
2020-07-27,30.85,32.34202194213867
2020-07-28,32.19,32.33043670654297
2020-07-29,32.87,32.41205978393555
2020-07-30,31.91,32.67132568359375
2020-07-31,32.16,32.436519622802734
2020-08-03,33.92,32.20616912841797
2020-08-04,33.45,32.92118453979492
2020-08-05,33.89,32.72673034667969
2020-08-06,33.14,33.07289505004883
2020-08-07,32.96,32.52125549316406
2020-08-10,33.46,32.501949310302734
2020-08-11,33.91,32.8301887512207
2020-08-12,32.4,33.081268310546875
2020-08-13,33.68,32.69203186035156
2020-08-14,35.4,32.945396423339844
2020-08-17,35.63,33.82246780395508
2020-08-18,35.74,34.02981185913086
2020-08-19,36.26,34.31317901611328
2020-08-20,34.52,34.54964065551758
2020-08-21,35.53,34.00253677368164
2020-08-24,36.02,34.60811233520508
2020-08-25,36.97,35.142601013183594
2020-08-26,35.98,35.19419479370117
2020-08-27,37.78,34.8895263671875
2020-08-28,37.24,36.66494369506836
2020-08-31,35.85,36.47992706298828
2020-09-01,36.84,36.101314544677734
2020-09-02,36.32,37.02340316772461
2020-09-03,35.16,37.05192565917969
2020-09-04,35.27,36.77680969238281
2020-09-07,34.58,36.70009994506836
2020-09-08,34.23,37.04912185668945
2020-09-09,33.11,37.46920394897461
2020-09-10,32.98,37.111534118652344
2020-09-11,33.5,36.90918731689453
2020-09-14,33.32,37.557735443115234
2020-09-15,34.51,37.34067916870117
2020-09-16,34.12,37.74858856201172
2020-09-17,35.56,37.372352600097656
2020-09-18,35.62,37.6788444519043
2020-09-21,35.87,37.62480163574219
2020-09-22,35.31,37.596641540527344
2020-09-23,35.12,36.950042724609375
2020-09-24,34.65,36.80982971191406
2020-09-25,35.94,37.18836212158203
2020-09-28,35.88,37.947757720947266
2020-09-29,36.18,37.705596923828125
2020-09-30,37.25,37.604652404785156
2020-10-09,39.82,36.436668395996094
2020-10-12,41.12,39.615596771240234
2020-10-13,40.8,40.550907135009766
2020-10-14,40.45,40.18238830566406
2020-10-15,40.78,39.887916564941406
2020-10-16,40.26,40.02647399902344
2020-10-19,40.36,40.45848846435547
2020-10-20,41.36,40.62373733520508
2020-10-21,40.48,40.82096862792969
2020-10-22,40.14,40.43165588378906
2020-10-23,40.1,40.2301025390625
2020-10-26,40.23,40.184791564941406
2020-10-27,40.52,40.76779556274414
2020-10-28,40.52,41.25153350830078
2020-10-29,42.34,40.75920104980469
2020-10-30,41.48,41.73097229003906
2020-11-02,50.04,41.90333557128906
2020-11-03,50.52,49.074337005615234
2020-11-04,51.32,49.90094757080078
2020-11-05,52.06,50.51640701293945
2020-11-06,51.64,51.27547073364258
2020-11-09,53.76,51.70992660522461
2020-11-10,53.38,52.36711883544922
2020-11-11,52.2,52.397525787353516
2020-11-12,52.23,52.27280807495117
2020-11-13,53.2,53.025421142578125
2020-11-16,53.74,53.07756423950195
2020-11-17,53.65,52.738487243652344
2020-11-18,52.36,52.53800964355469
2020-11-19,51.94,52.31544494628906
2020-11-20,52.16,51.88340377807617
2020-11-23,54.93,52.430335998535156
2020-11-24,54.52,53.39202117919922
2020-11-25,53.7,53.2159309387207
2020-11-26,50.78,52.7885627746582
2020-11-27,50.52,52.29439163208008
